LBM 100E,LBM 90E,LBM 80E,LBM 70E,LBM 60E,LBM 50E,LBM 40E,LBM 30E,LBM 20E,LBM 10E,LBM 100F
1.281307654,1.261085901,1.240978321,1.220985788,1.201109182,1.181349394,1.161707322,1.142183876,1.122779974,1.103496542,1.084334519
1.170432271,1.16149997,1.15256228,1.143619073,1.134670216,1.125715573,1.116755003,1.107788361,1.098815496,1.089836254,1.080850473
1.109259881,1.10603424,1.102833579,1.099658745,1.096510623,1.093390138,1.09029826,1.087236004,1.084204433,1.081204663,1.078237864
1.02605678,1.028323216,1.030680629,1.033132692,1.03568328,1.038336483,1.04109662,1.043968255,1.046956216,1.050065615,1.053301866
0.888724697,0.908589437,0.928571392,0.948674641,0.968903454,0.989262305,1.009755882,1.030389102,1.051167124,1.072095363,1.093179509
0.867868515,0.890665475,0.91381327,0.937328047,0.961226961,0.985528254,1.010251338,1.035416899,1.061046994,1.087165173,1.113796605
0.965742741,0.979326251,0.992915356,1.006510218,1.020111004,1.033717886,1.047331046,1.06095067,1.074576954,1.088210101,1.101850321
1.016361543,1.023769376,1.031179958,1.038593368,1.046009689,1.053429005,1.060851404,1.068276977,1.07570582,1.083138033,1.090573718
1.027126038,1.032653655,1.038181272,1.043708889,1.049236506,1.054764122,1.060291739,1.065819356,1.071346973,1.07687459,1.082402207
1.031029675,1.034825327,1.038609045,1.042380899,1.046140957,1.049889287,1.053625958,1.057351036,1.061064589,1.064766681,1.06845738
0.938907195,0.94902942,0.959258253,0.969595343,0.980042376,0.990601071,1.001273184,1.012060509,1.022964877,1.033988157,1.045132261
0.929388672,0.940588011,0.951969136,0.963537145,0.975297331,0.987255185,0.999416413,1.01178694,1.024372926,1.037180772,1.050217138
1.00049531,1.004656367,1.008781353,1.012869249,1.016918996,1.020929493,1.024899599,1.028828125,1.032713838,1.036555453,1.040351636
1.023608307,1.023810206,1.023888491,1.023840826,1.023664816,1.023358005,1.022917872,1.022341833,1.021627236,1.020771358,1.019771408
1.082787201,1.077213559,1.07141009,1.065373537,1.059100581,1.05258784,1.045831867,1.03882915,1.031576107,1.024069087,1.016304368
1.097709689,1.089936436,1.081972845,1.073818005,1.065470998,1.056930899,1.048196779,1.039267702,1.030142725,1.020820902,1.011301278
1.294643698,1.258954143,1.224478119,1.191146087,1.158893721,1.12766143,1.097393929,1.068039857,1.039551434,1.011884156,0.98499652
1.220380625,1.190132269,1.160953572,1.13278231,1.105560994,1.079236427,1.05375931,1.029083894,1.005167665,0.981971062,0.959457225
1.172064605,1.148382109,1.125196425,1.102487609,1.080236769,1.058426,1.037038317,1.016057598,0.995468529,0.975256558,0.95540784
1.13007065,1.113056996,1.096126032,1.079276007,1.06250522,1.045812017,1.029194791,1.012651978,0.996182057,0.979783546,0.963455007
1.162584105,1.141795629,1.121007153,1.100218677,1.079430202,1.058641726,1.03785325,1.017064775,0.996276299,0.975487823,0.954699347
1.120009076,1.102879421,1.085642824,1.068299367,1.05084913,1.033292193,1.015628638,0.997858544,0.979981993,0.961999063,0.943909835
1.138914432,1.122995576,1.106912535,1.090665439,1.074254415,1.057679593,1.040941098,1.024039061,1.006973607,0.989744865,0.972352962
1.158873451,1.141296616,1.123620905,1.105845565,1.087969832,1.06999294,1.051914109,1.033732555,1.015447485,0.997058098,0.978563583
1.042722501,1.037354057,1.031778349,1.025988721,1.019978226,1.013739614,1.007265314,1.000547416,0.993577653,0.986347377,0.978847544
1.043046246,1.039520755,1.035788102,1.031841013,1.02767187,1.023272687,1.018635094,1.013750307,1.008609107,1.00320181,0.997518238
1.005720076,1.006521699,1.007212893,1.007788424,1.008242724,1.00856986,1.008763506,1.008816909,1.008722854,1.008473621,1.008060942
1.026209709,1.02599447,1.025630506,1.025111312,1.02443,1.023579267,1.022551366,1.021338068,1.019930629,1.018319744,1.016495506
1.077574345,1.073679525,1.069633357,1.065429613,1.06106172,1.056522732,1.051805307,1.046901676,1.041803613,1.036502398,1.030988785
1.079352908,1.075707704,1.071807257,1.067643644,1.063208611,1.058493555,1.053489504,1.048187102,1.04257658,1.036647742,1.030389935
1.041127948,1.042187143,1.042999375,1.043555528,1.043846036,1.043860846,1.043589394,1.04302057,1.042142678,1.040943404,1.039409769
0.988978151,0.997181003,1.005133962,1.01282667,1.020248189,1.027386958,1.034230751,1.040766625,1.04698087,1.05285895,1.058385439
0.993096368,1.00247272,1.011849072,1.021225425,1.030601777,1.039978129,1.049354481,1.058730834,1.068107186,1.077483538,1.08685989
1.067608533,1.071191029,1.074689626,1.078105045,1.081437997,1.084689188,1.087859311,1.090949057,1.093959105,1.096890127,1.09974279
1.034731014,1.041858424,1.048958818,1.056032536,1.06307991,1.07010127,1.077096936,1.084067227,1.091012454,1.097932925,1.104828941
0.936991738,0.952496628,0.96812292,0.983870529,0.99973937,1.015729357,1.031840406,1.048072431,1.064425348,1.080899071,1.097493516
1.015081629,1.022319772,1.029525606,1.036699366,1.043841288,1.050951602,1.058030538,1.065078323,1.072095183,1.079081341,1.086037016
1.034862314,1.039265556,1.043603813,1.047877721,1.052087907,1.05623499,1.06031958,1.064342281,1.068303688,1.072204389,1.076044963
1.025317494,1.029704658,1.034031521,1.038298737,1.042506948,1.04665679,1.050748889,1.054783859,1.058762311,1.062684841,1.066552042
1.00939936,1.017595014,1.025775797,1.033941876,1.042093416,1.050230577,1.05835352,1.0664624,1.074557373,1.082638591,1.090706204
0.955112459,0.967975023,0.980900522,0.993888736,1.006939448,1.020052442,1.033227502,1.046464414,1.059762964,1.073122941,1.086544132
0.876156179,0.898389917,0.920756793,0.943255002,0.96588277,0.988638356,1.011520048,1.034526166,1.057655059,1.080905107,1.104274714
0.914461538,0.934894409,0.955380084,0.975917453,0.996505438,1.017142992,1.037829095,1.058562754,1.079343005,1.100168909,1.121039552
1.019809728,1.026289722,1.032791543,1.039314371,1.045857425,1.052419963,1.059001279,1.065600698,1.072217581,1.078851317,1.085501322
0.999130827,1.004980575,1.010830322,1.01668007,1.022529818,1.028379566,1.034229314,1.040079062,1.04592881,1.051778558,1.057628305
0.960000046,0.969231938,0.978528972,0.987891769,0.997320962,1.00681719,1.016381102,1.026013352,1.035714606,1.045485536,1.055326826
1.000543701,1.006064042,1.011581601,1.017096391,1.022608427,1.028117723,1.033624292,1.039128148,1.044629304,1.050127775,1.055623574
1.107300571,1.098283348,1.089309286,1.080377464,1.071486985,1.062636978,1.053826598,1.045055021,1.036321447,1.027625097,1.018965214
1.043562761,1.044814545,1.046011344,1.047153184,1.048240092,1.049272093,1.050249216,1.051171485,1.052038928,1.052851571,1.05360944
1.029658937,1.033971261,1.038257145,1.042516442,1.046749,1.05095467,1.055133299,1.059284734,1.06340882,1.067505401,1.071574322
0.982399687,0.992263267,1.002187018,1.012171209,1.022216112,1.032321998,1.042489141,1.052717817,1.063008301,1.073360874,1.083775816
0.903993514,0.921446707,0.938981566,0.956597494,0.974293897,0.992070189,1.009925788,1.02786012,1.045872613,1.063962704,1.082129833
0.920222138,0.936753426,0.953300098,0.969861919,0.986438661,1.003030097,1.019636009,1.036256179,1.052890397,1.069538454,1.086200147
0.934633309,0.951728286,0.968499379,0.9849653,1.001143353,1.017049553,1.032698751,1.048104736,1.063280326,1.078237456,1.092987249
0.946730444,0.959379361,0.971835792,0.984110642,0.996214011,1.008155263,1.019943091,1.03158558,1.043090254,1.054464128,1.065713748
0.939866957,0.952524802,0.965125752,0.977671454,0.990163491,1.002603387,1.014992608,1.027332567,1.039624623,1.051870086,1.06407022
0.879945248,0.90204162,0.924137992,0.946234363,0.968330735,0.990427107,1.012523479,1.03461985,1.056716222,1.078812594,1.100908966
0.864294251,0.886292269,0.90830438,0.930330561,0.952370787,0.974425035,0.99649328,1.018575499,1.040671669,1.062781765,1.084905764
0.844736456,0.868570697,0.892526104,0.916602186,0.940798453,0.965114416,0.989549592,1.014103499,1.038775657,1.063565589,1.088472821
0.7958666,0.824968811,0.854645364,0.884908117,0.915769256,0.947241306,0.979337146,1.012070017,1.045453541,1.079501728,1.114228994
0.876956969,0.899055943,0.921159438,0.943267515,0.965380237,0.987497668,1.009619873,1.031746917,1.053878868,1.076015794,1.098157765
0.949387057,0.967596068,0.985488316,1.003060423,1.020308962,1.037230455,1.053821376,1.070078149,1.085997143,1.101574678,1.116807017
1.021030723,1.031271294,1.040841308,1.049746099,1.057990941,1.065581054,1.072521604,1.078817702,1.084474405,1.089496717,1.093889591
1.16903258,1.158055256,1.146372905,1.134017565,1.121019359,1.107406638,1.093206112,1.078442964,1.063140959,1.047322543,1.03100893
1.205296141,1.188611104,1.171230398,1.153188261,1.13451672,1.115245769,1.095403523,1.075016369,1.054109092,1.032704996,1.010826014
1.339775067,1.303227456,1.267700709,1.233102716,1.199352125,1.166376815,1.134112623,1.102502278,1.071494495,1.04104322,1.011106971
1.381037929,1.34190738,1.303121295,1.264653302,1.226479654,1.188578911,1.150931665,1.113520307,1.07632882,1.039342608,1.002548335
1.330455046,1.30294821,1.274576388,1.245382908,1.215408251,1.184690281,1.153264455,1.12116401,1.088420134,1.055062121,1.021117515
1.44876629,1.404195433,1.359624576,1.315053719,1.270482862,1.225912005,1.181341148,1.136770291,1.092199434,1.047628577,1.003057719
1.509026129,1.470976573,1.419138208,1.367646298,1.31649991,1.265698114,1.215239984,1.165124597,1.115351033,1.065918375,1.01682571
1.569778916,1.527390827,1.466841287,1.4071842,1.34840801,1.290501358,1.233453078,1.177252197,1.121887928,1.067349664,1.013626979
1.575123204,1.541846157,1.48085383,1.420751968,1.36152913,1.303174071,1.245675736,1.189023257,1.133205951,1.078213312,1.02403501
1.393266723,1.358187014,1.316968971,1.275643108,1.234207984,1.192662129,1.151004048,1.109232219,1.067345092,1.02534109,0.983218605
1.285798482,1.263935801,1.229726618,1.195239153,1.160465353,1.125396858,1.090024974,1.054340663,1.018334527,0.981996785,0.945317255
1.287776612,1.266445143,1.232566467,1.198426671,1.16401581,1.129323431,1.094338534,1.059049541,1.023444251,0.987509806,0.951232637
1.191710113,1.194955791,1.174859957,1.15426376,1.133137521,1.111449166,1.089163979,1.066244327,1.042649344,1.018334577,0.993251585
1.158193147,1.179736299,1.164060465,1.147920395,1.131283493,1.114114039,1.096372805,1.078016612,1.05899782,1.039263742,1.018755948
1.181821913,1.197708299,1.17669892,1.155264708,1.133378351,1.111010146,1.088127729,1.06469577,1.040675628,1.016024953,0.990697227
1.122248211,1.14636789,1.13180105,1.116990994,1.101916605,1.086554243,1.070877366,1.054856067,1.038456521,1.021640325,1.004363695
1.161366185,1.181862636,1.161101634,1.140227942,1.119230953,1.09809869,1.07681757,1.055372127,1.033744681,1.011914915,0.989859375
1.150135946,1.173637782,1.153046264,1.132454746,1.111863228,1.09127171,1.070680192,1.050088674,1.029497156,1.008905638,0.98831412
1.105059205,1.119451153,1.105629183,1.091630613,1.07745399,1.063097847,1.0485607,1.033841051,1.018937381,1.003848157,0.988571829
1.115071709,1.126654874,1.108970516,1.091227525,1.073425221,1.055562914,1.037639902,1.019655472,1.001608901,0.983499454,0.965326384
1.087862973,1.094529151,1.07898676,1.06334092,1.047590448,1.031734142,1.015770783,0.999699132,0.983517931,0.967225903,0.95082175
1.079557273,1.115564617,1.103229973,1.090679274,1.077910577,1.064921918,1.051711307,1.038276733,1.024616159,1.010727521,0.996608735
1.112735595,1.143233637,1.130183811,1.11694741,1.103521829,1.089904416,1.07609247,1.062083237,1.047873913,1.033461638,1.018843499
1.1022981,1.141371172,1.128656086,1.115783859,1.102751054,1.089554132,1.076189448,1.062653251,1.048941675,1.035050738,1.020976338
1.194198026,1.214846671,1.189623117,1.16451181,1.139513956,1.114630775,1.089863509,1.065213413,1.040681765,1.016269857,0.991979004
1.186985796,1.189977393,1.166835827,1.143760659,1.120752539,1.097812124,1.074940081,1.052137085,1.029403819,1.006740977,0.984149261
1.162675348,1.168162558,1.144873924,1.121653055,1.098501143,1.07541941,1.052409104,1.029471506,1.006607926,0.983819706,0.96110822
1.114030442,1.120229423,1.101641988,1.083032396,1.064400137,1.045744686,1.027065501,1.008362023,0.989633675,0.970879861,0.952099969
1.094569528,1.109151284,1.094763744,1.08034331,1.065888489,1.051397701,1.036869264,1.02230139,1.007692178,0.993039602,0.978341499
1.070743073,1.086120673,1.074127335,1.062133997,1.05014066,1.038147322,1.026153984,1.014160646,1.002167309,0.990173971,0.978180633
1.146066871,1.160555502,1.137973369,1.11565852,1.093608918,1.071822548,1.050297414,1.029031542,1.008022976,0.98726978,0.966770037
1.117723634,1.13812266,1.120098011,1.102174119,1.084351577,1.066630982,1.049012936,1.031498045,1.014086919,0.996780176,0.979578437
1.175261719,1.193562398,1.168838852,1.144364462,1.120139511,1.096164282,1.072439058,1.048964123,1.025739762,1.00276626,0.980043902
1.241350893,1.240310295,1.207084298,1.174433081,1.142350474,1.110830399,1.079866861,1.049453954,1.01958585,0.990256808,0.961461163
1.148676185,1.153008288,1.128799107,1.104882963,1.081258435,1.057924112,1.034878591,1.01212048,0.989648394,0.967460958,0.945556805
1.122639139,1.123887599,1.102988073,1.082266962,1.061724624,1.041361413,1.02117769,1.001173812,0.981350139,0.961707032,0.942244853
1.066116851,1.081911216,1.069408119,1.056909857,1.04441653,1.031928242,1.0194451,1.006967213,0.994494694,0.982027658,0.969566224
1.093432692,1.111583996,1.095689037,1.079837618,1.064030423,1.04826815,1.032551514,1.016881241,1.001258078,0.985682783,0.970156134
1.110759805,1.13109143,1.117276789,1.103469931,1.089671053,1.075880356,1.062098051,1.048324354,1.034559489,1.020803689,1.007057193
1.194309875,1.211259118,1.19041117,1.169632234,1.148923691,1.128286958,1.10772349,1.087234782,1.066822371,1.046487835,1.026232796
1.177704307,1.19321232,1.174182241,1.155166397,1.136165221,1.117179165,1.0982087,1.079254316,1.060316524,1.041395858,1.022492873
1.172548662,1.188204514,1.167721881,1.147239249,1.126756616,1.106273984,1.085791351,1.065308719,1.044826086,1.024343454,1.003860821
1.138563041,1.155332159,1.139596781,1.123764396,1.107833234,1.091801482,1.075667282,1.05942873,1.043083876,1.026630718,1.010067206
1.12558167,1.138380706,1.12656011,1.114571263,1.102410666,1.090074727,1.077559748,1.064861931,1.051977366,1.038902033,1.025631795
1.107971726,1.117476603,1.108434628,1.099242231,1.089894687,1.080387068,1.070714239,1.06087084,1.050851278,1.040649712,1.030260041
1.124673584,1.129704058,1.119949671,1.11009642,1.100140496,1.090077893,1.079904393,1.069615554,1.059206692,1.048672866,1.038008862
1.214716902,1.205898545,1.186055334,1.166194957,1.146316966,1.1264209,1.106506279,1.086572608,1.066619373,1.046646041,1.02665206
1.201948598,1.187917772,1.170078918,1.152191234,1.134253473,1.116264346,1.098222519,1.080126611,1.061975195,1.043766789,1.025499862
1.170827208,1.150330242,1.13803424,1.125583902,1.112975762,1.10020625,1.08727169,1.074168291,1.060892144,1.047439221,1.033805367
1.14530916,1.12973627,1.120903438,1.111876647,1.102650862,1.093220873,1.083581285,1.073726514,1.063650773,1.053348067,1.042812183
1.157030496,1.133976976,1.12334304,1.112563446,1.101633986,1.090550289,1.079307811,1.067901829,1.056327431,1.044579504,1.032652729
1.133773988,1.102067056,1.092758785,1.083359352,1.073865138,1.064272328,1.054576898,1.044774605,1.034860968,1.02483125,1.014680444
1.030200755,1.000973455,1.005918428,1.010748763,1.015459142,1.020043915,1.02449707,1.028812204,1.032982494,1.037000658,1.040858919
1.001136561,0.969405684,0.978944858,0.988484032,0.998023206,1.007562381,1.017101555,1.026640729,1.036179903,1.045719078,1.055258252
0.918244969,0.9054525,0.92421798,0.943221772,0.962465541,0.981950966,1.001679744,1.021653588,1.041874224,1.062343397,1.083062869
0.910702242,0.89841839,0.919076327,0.939961215,0.961072957,0.982411458,1.003976623,1.025768356,1.047786562,1.070031145,1.09250201
0.89191556,0.883987887,0.906602475,0.929514763,0.952725592,0.976235809,1.000046262,1.024157806,1.048571294,1.073287586,1.098307544
0.902396834,0.891206147,0.909117557,0.927276269,0.945685073,0.9643468,0.983264323,1.00244056,1.021878474,1.041581072,1.061551409
0.887335234,0.872694288,0.892024021,0.911732041,0.931827254,0.95231885,0.973216311,0.994529421,1.016268287,1.03844334,1.06106536
0.80963762,0.795530669,0.82231088,0.849695018,0.877694256,0.906320044,0.935584119,0.96549851,0.996075555,1.027327902,1.059268524
0.824114324,0.820511854,0.843838741,0.867484599,0.891450103,0.91573593,0.94034276,0.965271272,0.99052215,1.016096077,1.041993742
0.824420777,0.824310399,0.846834398,0.86960818,0.892630946,0.9159019,0.939420248,0.963185202,0.987195974,1.011451782,1.035951846
0.715350191,0.740118606,0.771592082,0.803607325,0.836166678,0.869272498,0.902927154,0.937133031,0.971892527,1.007208053,1.043082034
0.557873334,0.5918525,0.640841837,0.691015105,0.742386323,0.794969731,0.848779796,0.903831216,0.960138925,1.017718097,1.076584152
0.55809213,0.590381803,0.646628382,0.703109411,0.759819758,0.816754443,0.873908625,0.931277604,0.988856813,1.046641813,1.104628288
0.598379127,0.635663373,0.690342245,0.745021116,0.799699987,0.854378859,0.90905773,0.963736601,1.018415473,1.073094344,1.127773215
0.572039509,0.598338093,0.651262835,0.70439221,0.757721165,0.811244811,0.864958417,0.918857405,0.972937342,1.027193935,1.081623027
0.51696296,0.537888437,0.591046369,0.645104891,0.700029782,0.755788527,0.812350224,0.869685475,0.927766302,0.986566058,1.046059354
0.572817495,0.590678752,0.642733303,0.694946897,0.747312844,0.799824827,0.852476871,0.905263324,0.958178835,1.01121833,1.064377001
0.626588238,0.667373318,0.717504038,0.766581471,0.814625465,0.861655376,0.907690079,0.952747981,0.99684704,1.040004777,1.082238287
0.668781876,0.718014998,0.766337742,0.812658782,0.857004363,0.899400267,0.939871835,0.978443968,1.015141139,1.049987403,1.083006406
0.735428483,0.788055554,0.830341197,0.869512281,0.905723265,0.939118559,0.969833331,0.997994233,1.023720063,1.047122361,1.068305961
0.819474017,0.865028902,0.903807531,0.938256038,0.968592657,0.995021202,1.017732234,1.036904123,1.052704009,1.06528867,1.074805313
0.852929284,0.905373237,0.941296798,0.972181557,0.998291152,1.019871143,1.037150537,1.050343159,1.059648892,1.06525479,1.067336096
1.000076392,1.03612932,1.059985058,1.077599103,1.089500727,1.096161007,1.09800061,1.095396359,1.088686798,1.078176938,1.064142303
1.202804028,1.230014302,1.218573708,1.203716147,1.186020852,1.165943142,1.14384587,1.120021765,1.094709588,1.068106025,1.040374561
1.335344604,1.366907274,1.321289998,1.277363677,1.234760414,1.193211822,1.152517504,1.112524812,1.07311542,1.034196193,0.995692821
1.306828209,1.338103868,1.294782019,1.251460171,1.208138322,1.164816474,1.121494625,1.078172776,1.034850928,0.991529079,0.948207231
1.406975979,1.453255798,1.398595839,1.344599254,1.29124541,1.238514517,1.186387592,1.134846413,1.083873486,1.033452006,0.983565824
1.631257508,1.693077885,1.602636596,1.516226437,1.433564943,1.354395438,1.278484155,1.205617738,1.13560106,1.06825532,1.003416366
1.595246731,1.66586677,1.576649073,1.490888551,1.40842118,1.329093149,1.252760079,1.179286311,1.108544258,1.04041381,0.9747818
1.425729935,1.470938991,1.417275267,1.363972275,1.311034065,1.258464747,1.206268493,1.154449538,1.103012182,1.051960791,1.001299796
1.194997194,1.257278799,1.235759659,1.213447117,1.190309274,1.166312496,1.141421299,1.115598216,1.088803658,1.06099576,1.032130217
1.153074745,1.220293726,1.207798994,1.194189299,1.179419671,1.163442696,1.146208333,1.127663743,1.107753079,1.086417279,1.063593823
1.142285822,1.197484293,1.186883367,1.175585553,1.163544217,1.150708471,1.137022673,1.122425863,1.106851106,1.090224747,1.072465545
1.041250603,1.084884239,1.086880653,1.08828553,1.089050799,1.089123037,1.088442699,1.086943221,1.084549946,1.081178865,1.076735095
1.095939392,1.120200888,1.116325513,1.11220404,1.107813094,1.103126246,1.098113493,1.092740635,1.086968512,1.080752071,1.07403922
1.179515144,1.198283611,1.186804605,1.174928397,1.162621802,1.149847832,1.136565135,1.122727333,1.108282234,1.09317089,1.077326471
1.126234429,1.146181391,1.136943999,1.127405562,1.117539081,1.107314224,1.096696804,1.085648142,1.074124306,1.062075186,1.049443368
1.173584213,1.182670866,1.168293579,1.153916293,1.139539006,1.125161719,1.110784433,1.096407146,1.082029859,1.067652573,1.053275286
1.237137936,1.233367809,1.210651526,1.188204308,1.166021997,1.14410052,1.122435889,1.101024193,1.079861602,1.058944365,1.038268803
1.240886312,1.232318384,1.207664535,1.183302419,1.159229585,1.135443609,1.111942096,1.088722675,1.065783004,1.043120764,1.020733664
1.157167519,1.151935639,1.13765473,1.123377515,1.109104058,1.094834423,1.080568678,1.066306892,1.052049132,1.037795472,1.023545985
1.1672688,1.145013186,1.13167724,1.11833622,1.10499,1.091638454,1.078281449,1.064918849,1.051550513,1.038176296,1.024796047
1.254892636,1.220119402,1.197358844,1.174835215,1.152546623,1.130491195,1.10866708,1.087072445,1.065705476,1.04456438,1.02364738
1.292434319,1.255461631,1.225934225,1.197024955,1.168716412,1.140991837,1.113835086,1.087230608,1.061163412,1.035619045,1.010583569
1.159178346,1.147579862,1.132654396,1.117758464,1.102891812,1.088054189,1.073245345,1.058465036,1.043713018,1.028989052,1.014292899
1.119773452,1.113009209,1.103437636,1.093696299,1.083789866,1.073722835,1.06349954,1.053124163,1.042600737,1.031933153,1.021125169
0.903836924,0.928932066,0.940920071,0.952330151,0.963162493,0.973417282,0.983094705,0.992194946,1.000718191,1.008664626,1.016034436
0.979623899,0.997002579,1.000063833,1.002834328,1.005311644,1.007493338,1.009376937,1.010959942,1.012239826,1.013214032,1.013879976
0.972212072,0.98264738,0.98899522,0.995001732,1.000663821,1.005978354,1.010942159,1.015552026,1.019804705,1.023696907,1.027225303
0.897483993,0.926951547,0.94114446,0.955337373,0.969530287,0.9837232,0.997916113,1.012109026,1.02630194,1.040494853,1.054687766
0.940454244,0.96963702,0.979927909,0.990070834,1.000065287,1.009910757,1.019606733,1.0291527,1.03854814,1.047792535,1.056885363
0.950973965,0.974585357,0.98462517,0.9944662,1.004105331,1.013539382,1.022765103,1.031779177,1.040578216,1.049158759,1.057517268
0.959851205,0.988251002,0.99661823,1.004699557,1.012489838,1.019983805,1.027176059,1.034061073,1.04063318,1.046886577,1.052815312
0.917685195,0.951448529,0.963334403,0.975098385,0.986737702,0.998249495,1.009630817,1.02087863,1.031989799,1.042961094,1.053789178
0.861928346,0.901089178,0.917254263,0.933509729,0.949856651,0.966296118,0.982829238,0.999457138,1.016180959,1.033001865,1.049921036
0.918426409,0.957106672,0.967798543,0.97835511,0.988775575,0.999059134,1.009204976,1.019212285,1.029080236,1.038808001,1.048394741
0.949215272,0.97889949,0.986266342,0.99343465,1.000405619,1.007180442,1.013760304,1.020146379,1.026339832,1.03234182,1.038153489
1.05917683,1.072555564,1.066566844,1.060481151,1.054302142,1.048033289,1.041677896,1.035239108,1.028719917,1.022123175,1.015451601
1.221185603,1.211897951,1.186851147,1.162635388,1.139191658,1.116466402,1.094410906,1.072980761,1.052135403,1.031837698,1.012053592
1.084344792,1.087601679,1.07912818,1.070524908,1.061796598,1.052947758,1.043982681,1.034905459,1.025719995,1.016430011,1.007039061
1.118218067,1.123365818,1.110917239,1.098495935,1.086100671,1.073730286,1.06138369,1.049059851,1.036757799,1.024476617,1.012215441
1.159859301,1.149990648,1.133804266,1.117617883,1.101431501,1.085245118,1.069058736,1.052872354,1.036685971,1.020499589,1.004313207
1.147245842,1.135132023,1.119198072,1.103263382,1.087327941,1.071391734,1.05545475,1.039516973,1.023578389,1.007638983,0.991698742
1.09779396,1.097082586,1.086415316,1.075708295,1.064960285,1.054170001,1.043336098,1.032457178,1.021531778,1.010558376,0.999535379
1.119764818,1.109045151,1.098601279,1.088141485,1.077665144,1.067171598,1.056660154,1.046130078,1.0355806,1.025010905,1.01442013
1.160038609,1.149061378,1.133825129,1.118581308,1.103329677,1.088069988,1.072801982,1.057525388,1.042239924,1.026945295,1.011641194
1.281360308,1.251369955,1.220241255,1.189462822,1.159036065,1.128962397,1.09924324,1.069880025,1.040874188,1.012227175,0.983940439
1.195601896,1.169829669,1.147009314,1.12429401,1.101685692,1.079186339,1.056797983,1.034522705,1.012362638,0.99031997,0.968396944
1.254912046,1.219682236,1.190107424,1.160747068,1.131604865,1.1026846,1.073990145,1.045525461,1.017294606,0.98930173,0.961551084
1.193620295,1.165451323,1.141921705,1.118484359,1.095141492,1.071895384,1.048748389,1.025702937,1.002761538,0.979926786,0.957201361
1.221881267,1.186764957,1.1626389,1.13856234,1.114536946,1.090564459,1.066646703,1.042785584,1.018983099,0.99524134,0.971562499
1.277019126,1.243054442,1.213544283,1.18412515,1.154799981,1.125571839,1.096443924,1.067419577,1.03850229,1.009695712,0.981003663
1.284303446,1.249204157,1.218301865,1.187495169,1.156787212,1.126181276,1.095680792,1.065289345,1.035010685,1.004848737,0.974807607
1.269840173,1.22720082,1.197892422,1.168584024,1.139275627,1.109967229,1.080658831,1.051350433,1.022042036,0.992733638,0.96342524
1.161519079,1.140344808,1.124454505,1.10813725,1.091385584,1.074191875,1.056548308,1.038446885,1.019879417,1.000837519,0.981312601
1.219022807,1.185650932,1.164052104,1.142199926,1.120090001,1.097717833,1.075078819,1.05216825,1.028981301,1.005513037,0.981758403
1.191857357,1.168129742,1.146909267,1.125467016,1.103797586,1.081895397,1.059754681,1.037369484,1.014733646,0.991840803,0.96868437
1.16813434,1.143098455,1.124215695,1.105077609,1.085676823,1.066005681,1.046056222,1.025820172,1.005288924,0.984453524,0.963304653
1.170812136,1.14475074,1.128395728,1.111772875,1.094871941,1.07768216,1.0601922,1.04239013,1.024263377,1.005798685,0.986982065
1.227069035,1.198745635,1.177463245,1.155990096,1.134319369,1.11244392,1.090356254,1.068048507,1.04551242,1.022739317,0.999720077
1.13554373,1.123400691,1.10995235,1.096278267,1.082367128,1.068206847,1.053784505,1.039086274,1.024097333,1.008801784,0.993182545
1.203557814,1.188670566,1.169807615,1.150745141,1.131474433,1.111986267,1.092270864,1.072317849,1.052116208,1.031654233,1.010919472
1.097099084,1.091693785,1.0819501,1.071972614,1.061748658,1.051264632,1.040505915,1.029456771,1.018100236,1.006418001,0.994390274
1.070267161,1.072696138,1.065085301,1.057329776,1.049420269,1.041346674,1.033097979,1.024662165,1.016026087,1.007175339,0.998094099
1.063388971,1.068451663,1.06225712,1.055956289,1.049541911,1.04300605,1.03634001,1.02953425,1.02257827,1.01546049,1.008168112
1.036294737,1.05663207,1.052582218,1.048532366,1.044482514,1.040432662,1.03638281,1.032332959,1.028283107,1.024233255,1.020183403
1.062001677,1.073202078,1.069542762,1.065875998,1.062201883,1.058520514,1.054831983,1.051136384,1.047433806,1.043724339,1.040008071
1.070998009,1.077138724,1.071193438,1.065262449,1.059345753,1.053443346,1.047555225,1.041681386,1.035821825,1.029976539,1.024145523
1.0516291,1.057928094,1.055892683,1.053850295,1.051800886,1.049744412,1.047680827,1.045610085,1.04353214,1.041446945,1.039354454
1.069623108,1.075299198,1.070732476,1.066167505,1.061604295,1.057042857,1.0524832,1.047925334,1.04336927,1.038815018,1.034262589
1.05612565,1.059242378,1.055263957,1.051285329,1.04730649,1.04332744,1.039348176,1.035368697,1.031389001,1.027409087,1.023428953
1.009693933,1.017220265,1.017273103,1.017337662,1.017414131,1.017502704,1.017603578,1.017716955,1.017843041,1.017982047,1.018134188
1.030454503,1.027939101,1.027904872,1.027871191,1.027838065,1.0278055,1.027773503,1.027742082,1.027711242,1.02768099,1.027651335
0.940430628,0.949767203,0.957477827,0.965234948,0.973039398,0.980892026,0.988793703,0.996745322,1.004747796,1.012802061,1.020909077
0.947548105,0.964746783,0.973112175,0.981434769,0.989714299,0.997950494,1.006143081,1.014291787,1.022396334,1.030456442,1.038471831
0.997021504,1.00239833,1.004587974,1.006770717,1.00894649,1.011115226,1.013276853,1.0154313,1.017578496,1.019718368,1.021850841
